Precinct,rank1,rank2,rank3,weight
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-05,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Charles Exner,AK Hassan,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Charles Exner,AK Hassan,AK Hassan,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-05,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Charles Exner,AK Hassan,AK Hassan,1
MINNEAPOLIS W-6 P-05,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-05,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,UWI,1
MINNEAPOLIS W-6 P-05,Charles Exner,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,UWI,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-05,AK Hassan,AK Hassan,AK Hassan,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-05,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-05,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,UWI,UWI,UWI,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,AK Hassan,AK Hassan,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,AK Hassan,AK Hassan,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,AK Hassan,AK Hassan,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-6 P-01,undervote,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-6 P-01,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-6 P-01,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
