Precinct,rank1,rank2,rank3,weight
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,David Holsinger,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,David Holsinger,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,UWI,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-08,David Holsinger,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Terry White,Terry White,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,David Holsinger,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,David Holsinger,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,David Holsinger,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,David Holsinger,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,David Holsinger,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,UWI,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,April Kane,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Terry White,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,UWI,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Terry White,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-08,Terry White,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,David Holsinger,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,David Holsinger,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,Terry White,David Holsinger,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,David Holsinger,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,David Holsinger,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-08,Terry White,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,April Kane,undervote,undervote,1
MINNEAPOLIS W-8 P-08,David Holsinger,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-08,David Holsinger,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,David Holsinger,1
MINNEAPOLIS W-8 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,David Holsinger,April Kane,1
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,David Holsinger,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,David Holsinger,Terry White,Andrea Jenkins,1
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,David Holsinger,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,David Holsinger,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-07,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-07,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,David Holsinger,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,David Holsinger,Terry White,UWI,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,David Holsinger,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,David Holsinger,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,David Holsinger,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,David Holsinger,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,Terry White,Andrea Jenkins,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,UWI,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Terry White,David Holsinger,Andrea Jenkins,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,David Holsinger,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,David Holsinger,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Terry White,David Holsinger,April Kane,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1
