ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11
17291,"Tauber, Nancy","Nolan, Patricia M.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17292,"Osborne, Mervan F.","Tauber, Nancy","Turkel, Alice L.","Fantini, Alfred B.","Forster, Bill","Nolan, Patricia M.","Gerber, Joyce C.","Stead, Sr., Charles Lewis","Harding, Jr., Richard","McGovern, Marc C.","Holland, John J."
17293,"Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17294,"Tauber, Nancy","McGovern, Marc C.","Osborne, Mervan F.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17295,"McGovern, Marc C.","Stead, Sr., Charles Lewis","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17296,"McGovern, Marc C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17297,"McGovern, Marc C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17298,"McGovern, Marc C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17299,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17300,"McGovern, Marc C.","Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17301,"Osborne, Mervan F.","Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.","Fantini, Alfred B.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped
17302,"Nolan, Patricia M.","Holland, John J.","Harding, Jr., Richard","Osborne, Mervan F.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
17303,"Osborne, Mervan F.","Tauber, Nancy","McGovern, Marc C.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
17304,"Turkel, Alice L.","Osborne, Mervan F.","Tauber, Nancy","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17305,"Osborne, Mervan F.","Nolan, Patricia M.","McGovern, Marc C.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17306,"Osborne, Mervan F.","Stead, Sr., Charles Lewis","Forster, Bill","Gerber, Joyce C.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped
17307,"Nolan, Patricia M.","Holland, John J.","Harding, Jr., Richard","Osborne, Mervan F.","Tauber, Nancy","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
17308,"Harding, Jr., Richard","McGovern, Marc C.","Tauber, Nancy","Turkel, Alice L.","Nolan, Patricia M.","Stead, Sr., Charles Lewis","Fantini, Alfred B.","Forster, Bill","Gerber, Joyce C.",skipped,skipped
17309,"Turkel, Alice L.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17310,"Osborne, Mervan F.","Fantini, Alfred B.","Tauber, Nancy","Gerber, Joyce C.","Harding, Jr., Richard","Turkel, Alice L.","McGovern, Marc C.","Holland, John J.",skipped,skipped,skipped
17311,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17312,"Turkel, Alice L.","McGovern, Marc C.","Nolan, Patricia M.","Gerber, Joyce C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
17313,"McGovern, Marc C.","Fantini, Alfred B.","Nolan, Patricia M.","Tauber, Nancy","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
17314,"Nolan, Patricia M.","Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17315,"Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17316,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17317,"Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.","Forster, Bill","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
17318,"Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.","Tauber, Nancy","Stead, Sr., Charles Lewis","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
17319,"Forster, Bill","Fantini, Alfred B.","Osborne, Mervan F.","Nolan, Patricia M.","Holland, John J.","Gerber, Joyce C.","Stead, Sr., Charles Lewis","Harding, Jr., Richard","McGovern, Marc C.","Tauber, Nancy","Turkel, Alice L."
17320,"Nolan, Patricia M.","Forster, Bill","Fantini, Alfred B.","McGovern, Marc C.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped
17321,"Osborne, Mervan F.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17322,"Osborne, Mervan F.","Turkel, Alice L.","McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy","Harding, Jr., Richard","Gerber, Joyce C.","Stead, Sr., Charles Lewis","Forster, Bill","Fantini, Alfred B.","Holland, John J."
17323,"Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.","Gerber, Joyce C.","Osborne, Mervan F.","McGovern, Marc C.","Fantini, Alfred B.","Forster, Bill","Stead, Sr., Charles Lewis","Harding, Jr., Richard","Holland, John J."
17324,"McGovern, Marc C.","Tauber, Nancy","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17325,"Turkel, Alice L.","Osborne, Mervan F.","Forster, Bill","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
17326,"McGovern, Marc C.","Nolan, Patricia M.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17327,"McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17328,"McGovern, Marc C.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17329,"Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17330,"McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17331,"McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy",skipped,skipped,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
17332,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17333,"Fantini, Alfred B.","McGovern, Marc C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17334,"Osborne, Mervan F.","McGovern, Marc C.","Harding, Jr., Richard","Turkel, Alice L.","Nolan, Patricia M.","Tauber, Nancy","Holland, John J.","Gerber, Joyce C.","Forster, Bill",skipped,skipped
17335,"Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17336,"Tauber, Nancy","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17337,"Holland, John J.","Nolan, Patricia M.","Osborne, Mervan F.","Tauber, Nancy","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
17338,"Fantini, Alfred B.","McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
17339,"Nolan, Patricia M.","Stead, Sr., Charles Lewis","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17340,"Tauber, Nancy","McGovern, Marc C.","Osborne, Mervan F.","Turkel, Alice L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
17341,"Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.","Forster, Bill","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
17342,"Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17343,"Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17344,"Osborne, Mervan F.","Nolan, Patricia M.","Tauber, Nancy","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17345,"Tauber, Nancy","Turkel, Alice L.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17346,"Osborne, Mervan F.","Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17347,"Forster, Bill","Gerber, Joyce C.","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17348,"Tauber, Nancy","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17349,"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17350,"Nolan, Patricia M.","Forster, Bill","Turkel, Alice L.","Osborne, Mervan F.","Tauber, Nancy","Gerber, Joyce C.","Harding, Jr., Richard","McGovern, Marc C.","Holland, John J.","Fantini, Alfred B.","Stead, Sr., Charles Lewis"
17351,"Osborne, Mervan F.","Nolan, Patricia M.","Forster, Bill","Gerber, Joyce C.","Harding, Jr., Richard","McGovern, Marc C.","Turkel, Alice L.","Fantini, Alfred B.",skipped,skipped,skipped
17352,"Osborne, Mervan F.","Nolan, Patricia M.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17353,"Nolan, Patricia M.","Turkel, Alice L.","Osborne, Mervan F.","McGovern, Marc C.","Fantini, Alfred B.","Holland, John J.",skipped,skipped,skipped,skipped,skipped
17354,"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17355,"Osborne, Mervan F.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17356,"Osborne, Mervan F.","McGovern, Marc C.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17357,"Nolan, Patricia M.","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17358,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17359,"Osborne, Mervan F.","Tauber, Nancy","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17360,"Harding, Jr., Richard","Holland, John J.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17361,"Tauber, Nancy","Turkel, Alice L.","Forster, Bill","Nolan, Patricia M.","McGovern, Marc C.","Holland, John J.","Harding, Jr., Richard","Gerber, Joyce C.","Fantini, Alfred B.",skipped,skipped
17362,"Tauber, Nancy","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17363,"Turkel, Alice L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17364,"Nolan, Patricia M.","McGovern, Marc C.","Turkel, Alice L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17365,"Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17366,"Tauber, Nancy","Fantini, Alfred B.","Holland, John J.","Gerber, Joyce C.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
17367,"Forster, Bill","Tauber, Nancy","Turkel, Alice L.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17368,"Fantini, Alfred B.","Nolan, Patricia M.","Turkel, Alice L.","Tauber, Nancy","Harding, Jr., Richard","Osborne, Mervan F.","McGovern, Marc C.",skipped,skipped,skipped,skipped
17369,"Nolan, Patricia M.","Fantini, Alfred B.","Osborne, Mervan F.","Holland, John J.","Gerber, Joyce C.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped
17370,"Gerber, Joyce C.","Forster, Bill","Fantini, Alfred B.","Turkel, Alice L.","McGovern, Marc C.","Stead, Sr., Charles Lewis","Tauber, Nancy","Harding, Jr., Richard","Holland, John J.","Osborne, Mervan F.",skipped
17371,"Forster, Bill","Stead, Sr., Charles Lewis","Gerber, Joyce C.","Holland, John J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
17372,"McGovern, Marc C.","Tauber, Nancy","Harding, Jr., Richard","Turkel, Alice L.","Nolan, Patricia M.","Stead, Sr., Charles Lewis","Holland, John J.",skipped,skipped,skipped,skipped
17373,"McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
17374,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17375,"Nolan, Patricia M.","Gerber, Joyce C.","McGovern, Marc C.","Stead, Sr., Charles Lewis","Forster, Bill","Holland, John J.","Tauber, Nancy",skipped,skipped,skipped,skipped
17376,"Stead, Sr., Charles Lewis","Nolan, Patricia M.","Turkel, Alice L.","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
17377,"McGovern, Marc C.","Holland, John J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17378,"McGovern, Marc C.","Tauber, Nancy","Harding, Jr., Richard","Fantini, Alfred B.","Osborne, Mervan F.","Holland, John J.","Forster, Bill","Gerber, Joyce C.","Turkel, Alice L.",skipped,skipped
17379,"Osborne, Mervan F.","McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.","Forster, Bill",skipped,skipped,skipped,skipped,skipped
17380,"Osborne, Mervan F.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17381,"Nolan, Patricia M.","Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17382,"Nolan, Patricia M.","McGovern, Marc C.","Tauber, Nancy","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17383,"McGovern, Marc C.","Fantini, Alfred B.","Tauber, Nancy","Turkel, Alice L.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
17384,"Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17385,"McGovern, Marc C.","Nolan, Patricia M.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17386,"Nolan, Patricia M.","Turkel, Alice L.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17387,"Turkel, Alice L.","Nolan, Patricia M.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17388,"Osborne, Mervan F.","Turkel, Alice L.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17389,"Nolan, Patricia M.","Fantini, Alfred B.","McGovern, Marc C.","Tauber, Nancy","Turkel, Alice L.","Holland, John J.","Harding, Jr., Richard","Stead, Sr., Charles Lewis","Forster, Bill","Osborne, Mervan F.","Gerber, Joyce C."
17390,"Nolan, Patricia M.","McGovern, Marc C.","Osborne, Mervan F.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17391,"Gerber, Joyce C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17392,"Osborne, Mervan F.","Turkel, Alice L.","Nolan, Patricia M.","McGovern, Marc C.","Tauber, Nancy","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
17393,"Osborne, Mervan F.","Nolan, Patricia M.","Turkel, Alice L.","McGovern, Marc C.","Tauber, Nancy","Forster, Bill",skipped,skipped,skipped,skipped,skipped
17394,"Gerber, Joyce C.","Forster, Bill","Osborne, Mervan F.","Holland, John J.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped
17395,"Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17396,"Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.","McGovern, Marc C.","Osborne, Mervan F.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
17397,"Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.","McGovern, Marc C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
17398,"Turkel, Alice L.","Forster, Bill","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17399,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17400,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17401,"Turkel, Alice L.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17402,"Tauber, Nancy","Osborne, Mervan F.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17403,"Osborne, Mervan F.","Nolan, Patricia M.","McGovern, Marc C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17404,"McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
17405,"McGovern, Marc C.","Holland, John J.","Gerber, Joyce C.","Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
17406,"McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17407,"McGovern, Marc C.","Turkel, Alice L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17408,"Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17409,"Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17410,"Nolan, Patricia M.","McGovern, Marc C.","Tauber, Nancy","Turkel, Alice L.","Holland, John J.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
17411,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17412,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17413,"Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17414,"Osborne, Mervan F.","Tauber, Nancy","Fantini, Alfred B.","Nolan, Patricia M.","Turkel, Alice L.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
17415,"Turkel, Alice L.","Tauber, Nancy","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17416,"Osborne, Mervan F.","Nolan, Patricia M.","Fantini, Alfred B.","Tauber, Nancy","Turkel, Alice L.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
17417,"Osborne, Mervan F.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17418,"Forster, Bill","Nolan, Patricia M.","Fantini, Alfred B.","Turkel, Alice L.","Tauber, Nancy","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped
17419,"Osborne, Mervan F.","Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.","Fantini, Alfred B.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped
17420,"Nolan, Patricia M.","Tauber, Nancy","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17421,"Nolan, Patricia M.","Tauber, Nancy","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17422,"Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17423,"Osborne, Mervan F.","Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17424,"McGovern, Marc C.","Tauber, Nancy","Turkel, Alice L.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17425,"Nolan, Patricia M.","McGovern, Marc C.","Osborne, Mervan F.","Turkel, Alice L.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
17426,"Fantini, Alfred B.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17427,"Tauber, Nancy","Turkel, Alice L.","McGovern, Marc C.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17428,"Tauber, Nancy","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17429,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17430,"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17431,"Turkel, Alice L.","Gerber, Joyce C.","Nolan, Patricia M.","McGovern, Marc C.","Holland, John J.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
17432,"Stead, Sr., Charles Lewis","Osborne, Mervan F.","Gerber, Joyce C.","Holland, John J.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
17433,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17434,"Turkel, Alice L.","Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Harding, Jr., Richard","Forster, Bill",skipped,skipped,skipped,skipped,skipped
17435,"Holland, John J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17436,"McGovern, Marc C.","Osborne, Mervan F.","Harding, Jr., Richard","Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
17437,"Tauber, Nancy","Turkel, Alice L.","Gerber, Joyce C.","McGovern, Marc C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
17438,"Fantini, Alfred B.","Holland, John J.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17439,"Harding, Jr., Richard","Tauber, Nancy","Turkel, Alice L.","McGovern, Marc C.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
17440,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17441,"McGovern, Marc C.","Osborne, Mervan F.","Turkel, Alice L.","Gerber, Joyce C.","Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
17442,"McGovern, Marc C.","Turkel, Alice L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17443,"Tauber, Nancy","Harding, Jr., Richard","Gerber, Joyce C.","Nolan, Patricia M.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
17444,"Turkel, Alice L.","Osborne, Mervan F.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17445,"Holland, John J.","Gerber, Joyce C.","Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
17446,"Tauber, Nancy","McGovern, Marc C.","Fantini, Alfred B.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
17447,"Nolan, Patricia M.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17448,"Holland, John J.","Turkel, Alice L.","Nolan, Patricia M.","Gerber, Joyce C.","Forster, Bill","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
17449,"Holland, John J.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17450,"Tauber, Nancy","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17451,"Fantini, Alfred B.","Turkel, Alice L.","Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17452,"Tauber, Nancy","Osborne, Mervan F.","Gerber, Joyce C.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17453,"Tauber, Nancy","Osborne, Mervan F.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17454,"Tauber, Nancy","Stead, Sr., Charles Lewis","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17455,"Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17456,"Holland, John J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17457,"Holland, John J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17458,"Nolan, Patricia M.","Fantini, Alfred B.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17459,"Holland, John J.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17460,"Nolan, Patricia M.","Osborne, Mervan F.","McGovern, Marc C.","Tauber, Nancy","Forster, Bill","Turkel, Alice L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
17461,"Turkel, Alice L.","McGovern, Marc C.","Stead, Sr., Charles Lewis","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17462,"Nolan, Patricia M.","Osborne, Mervan F.","Turkel, Alice L.","McGovern, Marc C.","Gerber, Joyce C.","Forster, Bill","Holland, John J.",skipped,skipped,skipped,skipped
17463,"Holland, John J.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17464,"Osborne, Mervan F.","Tauber, Nancy","McGovern, Marc C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
17465,"Osborne, Mervan F.","Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
17466,"McGovern, Marc C.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17467,"Holland, John J.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
17468,"Fantini, Alfred B.","Holland, John J.","McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
17469,"Turkel, Alice L.","Nolan, Patricia M.","Harding, Jr., Richard","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
