W-P,First Choice,Second Choice,Third Choice,Count
12-03,YOU,AND,ERW,2.0
12-04,YOU,AND,ERW,2.0
12-05,YOU,AND,ERW,2.0
12-06,YOU,AND,ERW,4.0
12-08,YOU,AND,ERW,2.0
13-01,YOU,AND,ERW,2.0
13-02,YOU,AND,ERW,5.0
13-05,YOU,AND,ERW,1.0
13-06,YOU,AND,ERW,1.0
13-08,YOU,AND,ERW,1.0
13-09,YOU,AND,ERW,2.0
01-03,YOU,AND,FIN,2.0
01-04,YOU,AND,FIN,3.0
01-09,YOU,AND,FIN,1.0
01-10,YOU,AND,FIN,1.0
02-01,YOU,AND,FIN,3.0
02-01,YOU,AND,FIN,3.0
02-02,YOU,AND,FIN,1.0
02-03,YOU,AND,FIN,2.0
02-05,YOU,AND,FIN,1.0
02-08,YOU,AND,FIN,1.0
02-09,YOU,AND,FIN,1.0
02-10,YOU,AND,FIN,1.0
03-03,YOU,AND,FIN,2.0
03-04,YOU,AND,FIN,2.0
03-06,YOU,AND,FIN,1.0
04-02,YOU,AND,FIN,1.0
04-03,YOU,AND,FIN,1.0
04-04,YOU,AND,FIN,1.0
04-05,YOU,AND,FIN,1.0
04-06,YOU,AND,FIN,2.0
04-07,YOU,AND,FIN,2.0
05-01,YOU,AND,FIN,1.0
05-03,YOU,AND,FIN,2.0
05-04,YOU,AND,FIN,3.0
05-05,YOU,AND,FIN,1.0
05-06,YOU,AND,FIN,1.0
05-07,YOU,AND,FIN,1.0
06-01,YOU,AND,FIN,1.0
06-02,YOU,AND,FIN,5.0
06-03,YOU,AND,FIN,1.0
06-04,YOU,AND,FIN,1.0
06-05,YOU,AND,FIN,1.0
06-06,YOU,AND,FIN,1.0
06-08,YOU,AND,FIN,1.0
07-04,YOU,AND,FIN,1.0
07-05,YOU,AND,FIN,1.0
07-07,YOU,AND,FIN,1.0
07-08,YOU,AND,FIN,4.0
07-09,YOU,AND,FIN,2.0
08-01,YOU,AND,FIN,1.0
08-02,YOU,AND,FIN,1.0
08-03,YOU,AND,FIN,1.0
08-04,YOU,AND,FIN,2.0
08-05,YOU,AND,FIN,3.0
08-06,YOU,AND,FIN,3.0
08-07,YOU,AND,FIN,1.0
08-08,YOU,AND,FIN,4.0
08-09,YOU,AND,FIN,1.0
09-01,YOU,AND,FIN,1.0
09-03,YOU,AND,FIN,1.0
09-05,YOU,AND,FIN,2.0
09-06,YOU,AND,FIN,3.0
09-07,YOU,AND,FIN,1.0
09-08,YOU,AND,FIN,5.0
09-09,YOU,AND,FIN,3.0
10-01,YOU,AND,FIN,1.0
10-02,YOU,AND,FIN,1.0
10-06,YOU,AND,FIN,2.0
10-09,YOU,AND,FIN,2.0
10-10,YOU,AND,FIN,1.0
11-01,YOU,AND,FIN,9.0
11-03,YOU,AND,FIN,1.0
11-04,YOU,AND,FIN,1.0
11-05,YOU,AND,FIN,2.0
11-06,YOU,AND,FIN,1.0
11-07,YOU,AND,FIN,1.0
11-08,YOU,AND,FIN,2.0
11-09,YOU,AND,FIN,1.0
12-01,YOU,AND,FIN,2.0
12-02,YOU,AND,FIN,3.0
12-06,YOU,AND,FIN,2.0
12-08,YOU,AND,FIN,3.0
12-10,YOU,AND,FIN,1.0
12-11,YOU,AND,FIN,1.0
13-02,YOU,AND,FIN,1.0
13-03,YOU,AND,FIN,2.0
13-04,YOU,AND,FIN,1.0
13-06,YOU,AND,FIN,1.0
13-10,YOU,AND,FIN,1.0
10-01,YOU,AND,LIZARD PEOPLE,1.0
01-01,YOU,AND,NOR,1.0
01-02,YOU,AND,NOR,1.0
01-04,YOU,AND,NOR,2.0
01-05,YOU,AND,NOR,1.0
01-06,YOU,AND,NOR,7.0
01-07,YOU,AND,NOR,2.0
01-09,YOU,AND,NOR,2.0
01-10,YOU,AND,NOR,2.0
02-01,YOU,AND,NOR,2.0
02-01,YOU,AND,NOR,2.0
02-02,YOU,AND,NOR,3.0
02-03,YOU,AND,NOR,1.0
02-04,YOU,AND,NOR,2.0
02-05,YOU,AND,NOR,1.0
02-06,YOU,AND,NOR,2.0
02-09,YOU,AND,NOR,1.0
02-11,YOU,AND,NOR,1.0
03-02,YOU,AND,NOR,1.0
03-03,YOU,AND,NOR,2.0
03-06,YOU,AND,NOR,2.0
04-03,YOU,AND,NOR,4.0
04-04,YOU,AND,NOR,4.0
04-07,YOU,AND,NOR,1.0
05-01,YOU,AND,NOR,2.0
05-02,YOU,AND,NOR,1.0
05-03,YOU,AND,NOR,1.0
05-06,YOU,AND,NOR,2.0
05-07,YOU,AND,NOR,2.0
05-08,YOU,AND,NOR,1.0
06-02,YOU,AND,NOR,3.0
06-03,YOU,AND,NOR,1.0
06-04,YOU,AND,NOR,1.0
07-01,YOU,AND,NOR,2.0
07-02,YOU,AND,NOR,2.0
07-03,YOU,AND,NOR,1.0
07-04,YOU,AND,NOR,4.0
07-05,YOU,AND,NOR,1.0
07-06,YOU,AND,NOR,1.0
07-08,YOU,AND,NOR,1.0
07-10,YOU,AND,NOR,2.0
08-01,YOU,AND,NOR,2.0
08-02,YOU,AND,NOR,4.0
08-03,YOU,AND,NOR,1.0
08-04,YOU,AND,NOR,3.0
08-08,YOU,AND,NOR,2.0
08-09,YOU,AND,NOR,1.0
08-10,YOU,AND,NOR,3.0
09-02,YOU,AND,NOR,2.0
09-03,YOU,AND,NOR,2.0
09-05,YOU,AND,NOR,6.0
09-06,YOU,AND,NOR,2.0
09-07,YOU,AND,NOR,1.0
09-08,YOU,AND,NOR,1.0
09-09,YOU,AND,NOR,2.0
09-10,YOU,AND,NOR,1.0
09-11,YOU,AND,NOR,1.0
10-01,YOU,AND,NOR,2.0
10-02,YOU,AND,NOR,2.0
10-03,YOU,AND,NOR,2.0
10-04,YOU,AND,NOR,2.0
10-05,YOU,AND,NOR,2.0
10-06,YOU,AND,NOR,3.0
10-08,YOU,AND,NOR,1.0
10-09,YOU,AND,NOR,1.0
10-10,YOU,AND,NOR,1.0
10-11,YOU,AND,NOR,1.0
11-02,YOU,AND,NOR,1.0
11-03,YOU,AND,NOR,1.0
11-05,YOU,AND,NOR,2.0
11-07,YOU,AND,NOR,2.0
11-08,YOU,AND,NOR,3.0
11-09,YOU,AND,NOR,1.0
12-01,YOU,AND,NOR,1.0
12-02,YOU,AND,NOR,1.0
12-03,YOU,AND,NOR,1.0
12-06,YOU,AND,NOR,3.0
12-08,YOU,AND,NOR,3.0
12-09,YOU,AND,NOR,2.0
13-02,YOU,AND,NOR,4.0
13-03,YOU,AND,NOR,1.0
13-04,YOU,AND,NOR,1.0
13-05,YOU,AND,NOR,2.0
13-06,YOU,AND,NOR,2.0
13-07,YOU,AND,NOR,1.0
01-05,YOU,AND,WAH,1.0
01-09,YOU,AND,WAH,1.0
02-01,YOU,AND,WAH,1.0
02-02,YOU,AND,WAH,1.0
02-07,YOU,AND,WAH,1.0
02-09,YOU,AND,WAH,1.0
03-02,YOU,AND,WAH,1.0
03-04,YOU,AND,WAH,1.0
03-06,YOU,AND,WAH,1.0
04-06,YOU,AND,WAH,1.0
05-06,YOU,AND,WAH,3.0
06-02,YOU,AND,WAH,1.0
07-07,YOU,AND,WAH,1.0
08-01,YOU,AND,WAH,2.0
08-10,YOU,AND,WAH,1.0
09-06,YOU,AND,WAH,1.0
10-01,YOU,AND,WAH,1.0
10-08,YOU,AND,WAH,1.0
11-02,YOU,AND,WAH,1.0
11-05,YOU,AND,WAH,1.0
11-07,YOU,AND,WAH,1.0
12-05,YOU,AND,WAH,1.0
12-06,YOU,AND,WAH,1.0
13-10,YOU,AND,WAH,1.0
01-01,YOU,AND,XXX,4.0
01-02,YOU,AND,XXX,6.0
01-03,YOU,AND,XXX,3.0
01-04,YOU,AND,XXX,2.0
01-05,YOU,AND,XXX,2.0
01-06,YOU,AND,XXX,1.0
01-08,YOU,AND,XXX,1.0
01-09,YOU,AND,XXX,3.0
01-10,YOU,AND,XXX,2.0
02-01,YOU,AND,XXX,2.0
02-01,YOU,AND,XXX,4.0
02-02,YOU,AND,XXX,3.0
02-03,YOU,AND,XXX,3.0
02-05,YOU,AND,XXX,2.0
02-06,YOU,AND,XXX,3.0
02-08,YOU,AND,XXX,1.0
02-09,YOU,AND,XXX,1.0
03-03,YOU,AND,XXX,2.0
03-04,YOU,AND,XXX,1.0
03-06,YOU,AND,XXX,2.0
03-07,YOU,AND,XXX,1.0
03-07,YOU,AND,XXX,2.0
03-08,YOU,AND,XXX,1.0
03-09,YOU,AND,XXX,1.0
04-01,YOU,AND,XXX,1.0
04-03,YOU,AND,XXX,2.0
04-04,YOU,AND,XXX,2.0
04-05,YOU,AND,XXX,1.0
04-08,YOU,AND,XXX,3.0
04-09,YOU,AND,XXX,1.0
05-01,YOU,AND,XXX,8.0
05-04,YOU,AND,XXX,2.0
05-05,YOU,AND,XXX,1.0
05-06,YOU,AND,XXX,2.0
05-07,YOU,AND,XXX,2.0
06-02,YOU,AND,XXX,1.0
06-04,YOU,AND,XXX,1.0
06-05,YOU,AND,XXX,1.0
07-01,YOU,AND,XXX,3.0
07-03,YOU,AND,XXX,2.0
07-05,YOU,AND,XXX,2.0
07-09,YOU,AND,XXX,1.0
07-10,YOU,AND,XXX,1.0
08-02,YOU,AND,XXX,8.0
08-03,YOU,AND,XXX,1.0
08-03,YOU,AND,XXX,1.0
08-04,YOU,AND,XXX,1.0
08-06,YOU,AND,XXX,2.0
08-08,YOU,AND,XXX,2.0
08-09,YOU,AND,XXX,3.0
08-10,YOU,AND,XXX,1.0
09-01,YOU,AND,XXX,2.0
09-02,YOU,AND,XXX,3.0
09-04,YOU,AND,XXX,1.0
09-05,YOU,AND,XXX,3.0
09-06,YOU,AND,XXX,2.0
09-07,YOU,AND,XXX,2.0
09-08,YOU,AND,XXX,2.0
09-09,YOU,AND,XXX,2.0
09-10,YOU,AND,XXX,1.0
10-02,YOU,AND,XXX,2.0
10-03,YOU,AND,XXX,1.0
10-06,YOU,AND,XXX,4.0
10-07,YOU,AND,XXX,2.0
10-09,YOU,AND,XXX,1.0
10-10,YOU,AND,XXX,1.0
10-11,YOU,AND,XXX,2.0
11-01,YOU,AND,XXX,2.0
11-02,YOU,AND,XXX,2.0
11-05,YOU,AND,XXX,3.0
11-06,YOU,AND,XXX,3.0
11-07,YOU,AND,XXX,1.0
11-08,YOU,AND,XXX,2.0
12-01,YOU,AND,XXX,2.0
12-02,YOU,AND,XXX,4.0
12-05,YOU,AND,XXX,1.0
12-08,YOU,AND,XXX,2.0
12-09,YOU,AND,XXX,2.0
12-10,YOU,AND,XXX,1.0
12-11,YOU,AND,XXX,1.0
13-02,YOU,AND,XXX,3.0
13-03,YOU,AND,XXX,3.0
13-04,YOU,AND,XXX,1.0
13-05,YOU,AND,XXX,2.0
13-06,YOU,AND,XXX,3.0
13-09,YOU,AND,XXX,2.0
05-04,YOU,ANNETTE DAVIS,AND,1.0
01-01,YOU,BER,AND,2.0
01-02,YOU,BER,AND,5.0
01-03,YOU,BER,AND,9.0
01-04,YOU,BER,AND,4.0
01-05,YOU,BER,AND,7.0
01-06,YOU,BER,AND,15.0
01-07,YOU,BER,AND,3.0
01-08,YOU,BER,AND,3.0
01-09,YOU,BER,AND,5.0
01-10,YOU,BER,AND,6.0
02-01,YOU,BER,AND,1.0
02-01,YOU,BER,AND,4.0
02-02,YOU,BER,AND,6.0
02-03,YOU,BER,AND,2.0
02-04,YOU,BER,AND,2.0
02-05,YOU,BER,AND,4.0
02-06,YOU,BER,AND,2.0
02-08,YOU,BER,AND,3.0
02-09,YOU,BER,AND,2.0
02-10,YOU,BER,AND,1.0
03-01,YOU,BER,AND,1.0
03-02,YOU,BER,AND,7.0
03-03,YOU,BER,AND,9.0
03-04,YOU,BER,AND,5.0
03-05,YOU,BER,AND,6.0
03-06,YOU,BER,AND,4.0
03-08,YOU,BER,AND,1.0
03-09,YOU,BER,AND,3.0
04-01,YOU,BER,AND,7.0
04-02,YOU,BER,AND,7.0
04-03,YOU,BER,AND,4.0
04-04,YOU,BER,AND,8.0
04-05,YOU,BER,AND,2.0
04-06,YOU,BER,AND,8.0
04-07,YOU,BER,AND,1.0
04-08,YOU,BER,AND,7.0
04-09,YOU,BER,AND,6.0
05-01,YOU,BER,AND,7.0
05-03,YOU,BER,AND,5.0
05-04,YOU,BER,AND,3.0
05-05,YOU,BER,AND,3.0
05-06,YOU,BER,AND,6.0
05-07,YOU,BER,AND,2.0
05-08,YOU,BER,AND,1.0
05-09,YOU,BER,AND,1.0
05-10,YOU,BER,AND,2.0
06-01,YOU,BER,AND,3.0
06-02,YOU,BER,AND,4.0
06-03,YOU,BER,AND,6.0
06-04,YOU,BER,AND,4.0
06-05,YOU,BER,AND,4.0
06-07,YOU,BER,AND,1.0
06-08,YOU,BER,AND,4.0
07-01,YOU,BER,AND,5.0
07-03,YOU,BER,AND,5.0
07-04,YOU,BER,AND,2.0
07-05,YOU,BER,AND,5.0
07-06,YOU,BER,AND,4.0
07-07,YOU,BER,AND,6.0
07-08,YOU,BER,AND,1.0
07-08,YOU,BER,AND,4.0
07-09,YOU,BER,AND,2.0
07-10,YOU,BER,AND,4.0
07-11,YOU,BER,AND,2.0
08-01,YOU,BER,AND,2.0
08-02,YOU,BER,AND,3.0
08-03,YOU,BER,AND,2.0
08-04,YOU,BER,AND,4.0
08-05,YOU,BER,AND,4.0
08-06,YOU,BER,AND,6.0
08-07,YOU,BER,AND,3.0
08-08,YOU,BER,AND,6.0
08-09,YOU,BER,AND,5.0
08-10,YOU,BER,AND,8.0
09-01,YOU,BER,AND,2.0
09-02,YOU,BER,AND,10.0
09-03,YOU,BER,AND,1.0
09-04,YOU,BER,AND,4.0
09-05,YOU,BER,AND,3.0
09-06,YOU,BER,AND,7.0
09-07,YOU,BER,AND,2.0
09-08,YOU,BER,AND,5.0
09-09,YOU,BER,AND,7.0
09-10,YOU,BER,AND,1.0
10-01,YOU,BER,AND,3.0
10-02,YOU,BER,AND,1.0
10-03,YOU,BER,AND,2.0
10-04,YOU,BER,AND,1.0
10-06,YOU,BER,AND,2.0
10-08,YOU,BER,AND,1.0
10-09,YOU,BER,AND,3.0
10-10,YOU,BER,AND,5.0
10-11,YOU,BER,AND,2.0
11-01,YOU,BER,AND,7.0
11-02,YOU,BER,AND,2.0
11-03,YOU,BER,AND,6.0
11-04,YOU,BER,AND,4.0
11-05,YOU,BER,AND,12.0
11-06,YOU,BER,AND,3.0
11-07,YOU,BER,AND,5.0
11-08,YOU,BER,AND,15.0
11-09,YOU,BER,AND,4.0
12-01,YOU,BER,AND,4.0
12-02,YOU,BER,AND,8.0
12-03,YOU,BER,AND,5.0
12-04,YOU,BER,AND,7.0
12-05,YOU,BER,AND,5.0
12-06,YOU,BER,AND,4.0
12-07,YOU,BER,AND,2.0
12-08,YOU,BER,AND,5.0
12-09,YOU,BER,AND,7.0
12-10,YOU,BER,AND,1.0
12-11,YOU,BER,AND,3.0
13-01,YOU,BER,AND,2.0
13-02,YOU,BER,AND,8.0
13-03,YOU,BER,AND,3.0
13-04,YOU,BER,AND,5.0
13-05,YOU,BER,AND,1.0
13-06,YOU,BER,AND,4.0
13-08,YOU,BER,AND,4.0
13-09,YOU,BER,AND,2.0
13-10,YOU,BER,AND,5.0
11-08,YOU,BER,BRUCE REMAK,1.0
01-02,YOU,BER,BUT,1.0
01-04,YOU,BER,BUT,2.0
02-02,YOU,BER,BUT,1.0
02-07,YOU,BER,BUT,1.0
03-08,YOU,BER,BUT,2.0
04-01,YOU,BER,BUT,1.0
04-02,YOU,BER,BUT,1.0
04-03,YOU,BER,BUT,1.0
05-06,YOU,BER,BUT,1.0
05-07,YOU,BER,BUT,1.0
06-04,YOU,BER,BUT,1.0
07-05,YOU,BER,BUT,1.0
07-06,YOU,BER,BUT,1.0
07-08,YOU,BER,BUT,1.0
07-10,YOU,BER,BUT,1.0
08-09,YOU,BER,BUT,1.0
08-10,YOU,BER,BUT,1.0
09-01,YOU,BER,BUT,2.0
09-02,YOU,BER,BUT,1.0
09-05,YOU,BER,BUT,2.0
09-09,YOU,BER,BUT,1.0
10-05,YOU,BER,BUT,1.0
11-06,YOU,BER,BUT,3.0
11-09,YOU,BER,BUT,1.0
12-02,YOU,BER,BUT,1.0
13-06,YOU,BER,BUT,1.0
01-01,YOU,BER,ERW,1.0
01-03,YOU,BER,ERW,1.0
01-08,YOU,BER,ERW,1.0
01-10,YOU,BER,ERW,1.0
02-03,YOU,BER,ERW,1.0
02-06,YOU,BER,ERW,1.0
04-01,YOU,BER,ERW,1.0
06-05,YOU,BER,ERW,1.0
07-02,YOU,BER,ERW,1.0
07-04,YOU,BER,ERW,1.0
08-06,YOU,BER,ERW,1.0
09-08,YOU,BER,ERW,1.0
10-02,YOU,BER,ERW,1.0
10-04,YOU,BER,ERW,2.0
11-02,YOU,BER,ERW,1.0
11-04,YOU,BER,ERW,1.0
11-06,YOU,BER,ERW,4.0
11-08,YOU,BER,ERW,1.0
12-08,YOU,BER,ERW,1.0
12-09,YOU,BER,ERW,1.0
12-11,YOU,BER,ERW,1.0
01-03,YOU,BER,FIN,2.0
01-04,YOU,BER,FIN,1.0
01-05,YOU,BER,FIN,1.0
01-06,YOU,BER,FIN,1.0
02-02,YOU,BER,FIN,4.0
02-09,YOU,BER,FIN,2.0
03-06,YOU,BER,FIN,1.0
03-09,YOU,BER,FIN,1.0
03-09,YOU,BER,FIN,1.0
04-02,YOU,BER,FIN,1.0
04-03,YOU,BER,FIN,5.0
04-04,YOU,BER,FIN,1.0
04-06,YOU,BER,FIN,2.0
04-07,YOU,BER,FIN,1.0
05-03,YOU,BER,FIN,2.0
05-05,YOU,BER,FIN,1.0
05-06,YOU,BER,FIN,2.0
05-10,YOU,BER,FIN,1.0
06-04,YOU,BER,FIN,2.0
06-06,YOU,BER,FIN,2.0
06-08,YOU,BER,FIN,2.0
07-02,YOU,BER,FIN,1.0
07-03,YOU,BER,FIN,1.0
07-09,YOU,BER,FIN,1.0
08-01,YOU,BER,FIN,1.0
08-02,YOU,BER,FIN,1.0
08-05,YOU,BER,FIN,1.0
08-08,YOU,BER,FIN,1.0
08-09,YOU,BER,FIN,2.0
09-01,YOU,BER,FIN,1.0
09-02,YOU,BER,FIN,1.0
09-04,YOU,BER,FIN,1.0
09-06,YOU,BER,FIN,1.0
09-07,YOU,BER,FIN,1.0
09-08,YOU,BER,FIN,3.0
10-01,YOU,BER,FIN,2.0
10-06,YOU,BER,FIN,2.0
10-09,YOU,BER,FIN,2.0
11-01,YOU,BER,FIN,1.0
11-05,YOU,BER,FIN,1.0
11-07,YOU,BER,FIN,1.0
11-08,YOU,BER,FIN,2.0
12-01,YOU,BER,FIN,1.0
12-02,YOU,BER,FIN,1.0
12-08,YOU,BER,FIN,2.0
12-09,YOU,BER,FIN,2.0
13-02,YOU,BER,FIN,1.0
13-02,YOU,BER,FIN,1.0
13-05,YOU,BER,FIN,2.0
13-09,YOU,BER,FIN,1.0
01-02,YOU,BER,NOR,2.0
01-05,YOU,BER,NOR,2.0
01-09,YOU,BER,NOR,1.0
03-03,YOU,BER,NOR,3.0
03-05,YOU,BER,NOR,1.0
03-06,YOU,BER,NOR,1.0
04-02,YOU,BER,NOR,1.0
05-01,YOU,BER,NOR,1.0
05-04,YOU,BER,NOR,1.0
05-05,YOU,BER,NOR,2.0
05-10,YOU,BER,NOR,1.0
07-04,YOU,BER,NOR,2.0
08-04,YOU,BER,NOR,1.0
08-08,YOU,BER,NOR,1.0
09-06,YOU,BER,NOR,1.0
10-06,YOU,BER,NOR,1.0
10-08,YOU,BER,NOR,1.0
10-10,YOU,BER,NOR,1.0
11-08,YOU,BER,NOR,1.0
12-01,YOU,BER,NOR,2.0
12-04,YOU,BER,NOR,1.0
12-06,YOU,BER,NOR,1.0
12-09,YOU,BER,NOR,1.0
13-07,YOU,BER,NOR,1.0
01-04,YOU,BER,WAH,1.0
01-09,YOU,BER,WAH,2.0
03-01,YOU,BER,WAH,1.0
03-02,YOU,BER,WAH,1.0
03-05,YOU,BER,WAH,1.0
03-09,YOU,BER,WAH,1.0
04-08,YOU,BER,WAH,1.0
06-03,YOU,BER,WAH,1.0
06-04,YOU,BER,WAH,1.0
07-05,YOU,BER,WAH,1.0
07-08,YOU,BER,WAH,1.0
07-10,YOU,BER,WAH,1.0
08-09,YOU,BER,WAH,1.0
11-02,YOU,BER,WAH,1.0
12-03,YOU,BER,WAH,1.0
12-11,YOU,BER,WAH,1.0
13-07,YOU,BER,WAH,1.0
01-02,YOU,BER,XXX,1.0
01-03,YOU,BER,XXX,1.0
01-04,YOU,BER,XXX,1.0
01-06,YOU,BER,XXX,3.0
01-08,YOU,BER,XXX,2.0
01-09,YOU,BER,XXX,1.0
01-10,YOU,BER,XXX,1.0
02-01,YOU,BER,XXX,1.0
02-01,YOU,BER,XXX,1.0
02-02,YOU,BER,XXX,3.0
02-03,YOU,BER,XXX,1.0
02-06,YOU,BER,XXX,1.0
03-03,YOU,BER,XXX,2.0
03-06,YOU,BER,XXX,1.0
03-07,YOU,BER,XXX,1.0
03-08,YOU,BER,XXX,1.0
04-01,YOU,BER,XXX,1.0
04-02,YOU,BER,XXX,2.0
04-04,YOU,BER,XXX,1.0
04-05,YOU,BER,XXX,2.0
04-06,YOU,BER,XXX,1.0
04-07,YOU,BER,XXX,2.0
04-08,YOU,BER,XXX,1.0
04-09,YOU,BER,XXX,4.0
04-10,YOU,BER,XXX,1.0
05-03,YOU,BER,XXX,1.0
05-04,YOU,BER,XXX,2.0
05-06,YOU,BER,XXX,3.0
05-10,YOU,BER,XXX,1.0
06-02,YOU,BER,XXX,3.0
06-06,YOU,BER,XXX,2.0
06-07,YOU,BER,XXX,1.0
07-04,YOU,BER,XXX,1.0
07-05,YOU,BER,XXX,1.0
07-07,YOU,BER,XXX,1.0
08-01,YOU,BER,XXX,1.0
08-02,YOU,BER,XXX,1.0
08-04,YOU,BER,XXX,1.0
08-05,YOU,BER,XXX,1.0
09-01,YOU,BER,XXX,5.0
09-02,YOU,BER,XXX,4.0
09-06,YOU,BER,XXX,1.0
09-09,YOU,BER,XXX,2.0
09-10,YOU,BER,XXX,1.0
10-01,YOU,BER,XXX,2.0
10-05,YOU,BER,XXX,1.0
10-10,YOU,BER,XXX,1.0
11-01,YOU,BER,XXX,1.0
11-02,YOU,BER,XXX,3.0
11-07,YOU,BER,XXX,1.0
11-08,YOU,BER,XXX,2.0
11-09,YOU,BER,XXX,2.0
12-01,YOU,BER,XXX,2.0
12-04,YOU,BER,XXX,2.0
12-06,YOU,BER,XXX,2.0
12-08,YOU,BER,XXX,2.0
12-10,YOU,BER,XXX,2.0
13-03,YOU,BER,XXX,1.0
13-05,YOU,BER,XXX,1.0
13-10,YOU,BER,XXX,1.0
08-08,YOU,BILL BREDENSTEDT,MELISSA HILL,1.0
01-04,YOU,BUT,AND,1.0
02-01,YOU,BUT,AND,1.0
02-06,YOU,BUT,AND,1.0
03-06,YOU,BUT,AND,1.0
04-09,YOU,BUT,AND,1.0
05-01,YOU,BUT,AND,1.0
05-05,YOU,BUT,AND,1.0
07-06,YOU,BUT,AND,1.0
07-07,YOU,BUT,AND,1.0
08-06,YOU,BUT,AND,1.0
08-07,YOU,BUT,AND,1.0
09-01,YOU,BUT,AND,1.0
09-06,YOU,BUT,AND,1.0
11-06,YOU,BUT,AND,1.0
01-04,YOU,BUT,BER,1.0
01-06,YOU,BUT,BER,1.0
01-10,YOU,BUT,BER,1.0
02-01,YOU,BUT,BER,1.0
02-06,YOU,BUT,BER,1.0
02-08,YOU,BUT,BER,1.0
03-03,YOU,BUT,BER,1.0
03-04,YOU,BUT,BER,1.0
04-01,YOU,BUT,BER,1.0
05-05,YOU,BUT,BER,1.0
05-06,YOU,BUT,BER,1.0
06-03,YOU,BUT,BER,1.0
06-08,YOU,BUT,BER,1.0
07-06,YOU,BUT,BER,2.0
07-09,YOU,BUT,BER,2.0
07-10,YOU,BUT,BER,1.0
09-03,YOU,BUT,BER,1.0
09-10,YOU,BUT,BER,1.0
10-10,YOU,BUT,BER,2.0
11-07,YOU,BUT,BER,1.0
11-09,YOU,BUT,BER,2.0
12-01,YOU,BUT,BER,1.0
12-02,YOU,BUT,BER,1.0
12-11,YOU,BUT,BER,1.0
13-03,YOU,BUT,BER,1.0
01-03,YOU,BUT,ERW,2.0
01-10,YOU,BUT,ERW,1.0
04-08,YOU,BUT,ERW,2.0
05-01,YOU,BUT,ERW,2.0
05-06,YOU,BUT,ERW,1.0
06-02,YOU,BUT,ERW,1.0
06-04,YOU,BUT,ERW,1.0
06-05,YOU,BUT,ERW,1.0
07-09,YOU,BUT,ERW,1.0
08-03,YOU,BUT,ERW,1.0
08-04,YOU,BUT,ERW,1.0
08-07,YOU,BUT,ERW,1.0
09-09,YOU,BUT,ERW,1.0
10-04,YOU,BUT,ERW,1.0
12-03,YOU,BUT,ERW,1.0
13-02,YOU,BUT,ERW,1.0
13-03,YOU,BUT,ERW,1.0
01-08,YOU,BUT,FIN,1.0
02-02,YOU,BUT,FIN,2.0
02-05,YOU,BUT,FIN,1.0
02-10,YOU,BUT,FIN,1.0
04-03,YOU,BUT,FIN,2.0
04-09,YOU,BUT,FIN,2.0
05-02,YOU,BUT,FIN,1.0
05-03,YOU,BUT,FIN,2.0
05-04,YOU,BUT,FIN,1.0
05-06,YOU,BUT,FIN,1.0
05-07,YOU,BUT,FIN,1.0
06-02,YOU,BUT,FIN,1.0
07-01,YOU,BUT,FIN,2.0
07-08,YOU,BUT,FIN,1.0
08-04,YOU,BUT,FIN,1.0
08-10,YOU,BUT,FIN,2.0
09-02,YOU,BUT,FIN,1.0
09-03,YOU,BUT,FIN,1.0
09-04,YOU,BUT,FIN,1.0
10-08,YOU,BUT,FIN,1.0
11-02,YOU,BUT,FIN,1.0
11-04,YOU,BUT,FIN,1.0
11-05,YOU,BUT,FIN,1.0
11-06,YOU,BUT,FIN,2.0
12-08,YOU,BUT,FIN,1.0
12-11,YOU,BUT,FIN,1.0
05-05,YOU,BUT,MAISIE MUELLER,1.0
01-04,YOU,BUT,NOR,1.0
01-06,YOU,BUT,NOR,1.0
01-09,YOU,BUT,NOR,1.0
04-07,YOU,BUT,NOR,1.0
04-10,YOU,BUT,NOR,1.0
06-04,YOU,BUT,NOR,1.0
08-10,YOU,BUT,NOR,1.0
09-04,YOU,BUT,NOR,1.0
09-08,YOU,BUT,NOR,1.0
10-07,YOU,BUT,NOR,1.0
11-05,YOU,BUT,NOR,1.0
11-07,YOU,BUT,NOR,2.0
12-08,YOU,BUT,NOR,1.0
12-09,YOU,BUT,NOR,1.0
01-02,YOU,BUT,WAH,1.0
01-03,YOU,BUT,WAH,1.0
01-05,YOU,BUT,WAH,1.0
01-06,YOU,BUT,WAH,1.0
01-09,YOU,BUT,WAH,1.0
01-10,YOU,BUT,WAH,1.0
02-09,YOU,BUT,WAH,2.0
03-03,YOU,BUT,WAH,1.0
06-04,YOU,BUT,WAH,1.0
07-10,YOU,BUT,WAH,1.0
08-02,YOU,BUT,WAH,1.0
08-08,YOU,BUT,WAH,1.0
11-07,YOU,BUT,WAH,1.0
13-05,YOU,BUT,WAH,1.0
01-02,YOU,BUT,XXX,1.0
01-04,YOU,BUT,XXX,1.0
01-06,YOU,BUT,XXX,1.0
01-09,YOU,BUT,XXX,1.0
02-03,YOU,BUT,XXX,1.0
04-01,YOU,BUT,XXX,1.0
04-04,YOU,BUT,XXX,1.0
04-06,YOU,BUT,XXX,1.0
04-08,YOU,BUT,XXX,1.0
05-06,YOU,BUT,XXX,1.0
05-07,YOU,BUT,XXX,1.0
05-10,YOU,BUT,XXX,1.0
06-05,YOU,BUT,XXX,1.0
07-05,YOU,BUT,XXX,1.0
08-09,YOU,BUT,XXX,1.0
09-04,YOU,BUT,XXX,2.0
